,county,deductions_of_all_returns_in_thousands,dependent_exemptions_of_all_returns_in_thousands,income_class,income_class_sort_order,number_of_all_returns,ny_agi_of_all_returns_in_thousands,place_of_residence,place_of_residence_sort_order,resident_type,state,tax_before_credits_of_all_returns_in_thousands,tax_liability_of_all_returns_in_thousands,tax_year,taxable_income_of_all_returns_in_thousands,difference_in_rates,dual_status,expected_rate_per_100,medicaid_county_population,medicaid_ppv_events,observed_rate_per_100,patient_county,risk_adjusted_rate_per_100,year
114,Queens,179674.891,8562,"200,000 - 249,999",11,8440,1867635.095,New York City - Queens,4,Full-Year Resident,New York,111773.112,107679.066,2014,1679398.204,-2.79,Dual,19.33,117416,19418,16.54,Queens,20.49,2014
115,Queens,179674.891,8562,"200,000 - 249,999",11,8440,1867635.095,New York City - Queens,4,Full-Year Resident,New York,111773.112,107679.066,2014,1679398.204,-3.5,Total,27.76,1049358,254565,24.26,Queens,26.88,2014
116,Queens,179674.891,8562,"200,000 - 249,999",11,8440,1867635.095,New York City - Queens,4,Full-Year Resident,New York,111773.112,107679.066,2014,1679398.204,-3.58,Non-Dual,28.81,931942,235147,25.23,Queens,27.89,2014
117,Queens,181051.568,8384,"250,000 - 499,999",12,8345,2728117.284,New York City - Queens,4,Full-Year Resident,New York,171509.805,164756.25,2014,2538681.716,-2.79,Dual,19.33,117416,19418,16.54,Queens,20.49,2014
118,Queens,181051.568,8384,"250,000 - 499,999",12,8345,2728117.284,New York City - Queens,4,Full-Year Resident,New York,171509.805,164756.25,2014,2538681.716,-3.5,Total,27.76,1049358,254565,24.26,Queens,26.88,2014
119,Queens,181051.568,8384,"250,000 - 499,999",12,8345,2728117.284,New York City - Queens,4,Full-Year Resident,New York,171509.805,164756.25,2014,2538681.716,-3.58,Non-Dual,28.81,931942,235147,25.23,Queens,27.89,2014
120,Queens,63788.367,2321,"500,000 and over",13,2351,2824611.245,New York City - Queens,4,Full-Year Resident,New York,211857.758,200910.258,2014,2758501.878,-2.79,Dual,19.33,117416,19418,16.54,Queens,20.49,2014
121,Queens,63788.367,2321,"500,000 and over",13,2351,2824611.245,New York City - Queens,4,Full-Year Resident,New York,211857.758,200910.258,2014,2758501.878,-3.5,Total,27.76,1049358,254565,24.26,Queens,26.88,2014
122,Queens,63788.367,2321,"500,000 and over",13,2351,2824611.245,New York City - Queens,4,Full-Year Resident,New York,211857.758,200910.258,2014,2758501.878,-3.58,Non-Dual,28.81,931942,235147,25.23,Queens,27.89,2014
123,Queens,11299606.332,547842.963,Total,14,1070559,46877014.168,New York City - Queens,4,Full-Year Resident,New York,2091689.636,1746939.713,2014,35511722.053,-2.79,Dual,19.33,117416,19418,16.54,Queens,20.49,2014
124,Queens,11299606.332,547842.963,Total,14,1070559,46877014.168,New York City - Queens,4,Full-Year Resident,New York,2091689.636,1746939.713,2014,35511722.053,-3.5,Total,27.76,1049358,254565,24.26,Queens,26.88,2014
125,Queens,11299606.332,547842.963,Total,14,1070559,46877014.168,New York City - Queens,4,Full-Year Resident,New York,2091689.636,1746939.713,2014,35511722.053,-3.58,Non-Dual,28.81,931942,235147,25.23,Queens,27.89,2014
126,Richmond,43189.216,1.381,"Under 5,000",1,32236,-86995.82,New York City - Richmond,5,Full-Year Resident,New York,79.717,-1361.688,2014,1991.285,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
127,Richmond,43189.216,1.381,"Under 5,000",1,32236,-86995.82,New York City - Richmond,5,Full-Year Resident,New York,79.717,-1361.688,2014,1991.285,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
128,Richmond,43189.216,1.381,"Under 5,000",1,32236,-86995.82,New York City - Richmond,5,Full-Year Resident,New York,79.717,-1361.688,2014,1991.285,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
129,Richmond,105511.243,201.367,"5,000 - 9,999",2,16524,124025.284,New York City - Richmond,5,Full-Year Resident,New York,732.832,-2718.901,2014,18312.674,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
130,Richmond,105511.243,201.367,"5,000 - 9,999",2,16524,124025.284,New York City - Richmond,5,Full-Year Resident,New York,732.832,-2718.901,2014,18312.674,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
131,Richmond,105511.243,201.367,"5,000 - 9,999",2,16524,124025.284,New York City - Richmond,5,Full-Year Resident,New York,732.832,-2718.901,2014,18312.674,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
132,Richmond,257875.956,9529.355,"10,000 - 19,999",3,26694,390859.961,New York City - Richmond,5,Full-Year Resident,New York,5017.086,-7567.604,2014,123454.65,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
133,Richmond,257875.956,9529.355,"10,000 - 19,999",3,26694,390859.961,New York City - Richmond,5,Full-Year Resident,New York,5017.086,-7567.604,2014,123454.65,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
134,Richmond,257875.956,9529.355,"10,000 - 19,999",3,26694,390859.961,New York City - Richmond,5,Full-Year Resident,New York,5017.086,-7567.604,2014,123454.65,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
135,Richmond,214459.36,11979.107,"20,000 - 29,999",4,19097,473639.498,New York City - Richmond,5,Full-Year Resident,New York,10920.503,1655.678,2014,247201.031,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
136,Richmond,214459.36,11979.107,"20,000 - 29,999",4,19097,473639.498,New York City - Richmond,5,Full-Year Resident,New York,10920.503,1655.678,2014,247201.031,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
137,Richmond,214459.36,11979.107,"20,000 - 29,999",4,19097,473639.498,New York City - Richmond,5,Full-Year Resident,New York,10920.503,1655.678,2014,247201.031,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
138,Richmond,195198.68,10356.587,"30,000 - 39,999",5,16499,575279.642,New York City - Richmond,5,Full-Year Resident,New York,17791.183,12495.052,2014,369724.375,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
139,Richmond,195198.68,10356.587,"30,000 - 39,999",5,16499,575279.642,New York City - Richmond,5,Full-Year Resident,New York,17791.183,12495.052,2014,369724.375,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
140,Richmond,195198.68,10356.587,"30,000 - 39,999",5,16499,575279.642,New York City - Richmond,5,Full-Year Resident,New York,17791.183,12495.052,2014,369724.375,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
141,Richmond,168867.96,8148.758,"40,000 - 49,999",6,13638,611768.457,New York City - Richmond,5,Full-Year Resident,New York,22321.639,19235.181,2014,434751.739,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
142,Richmond,168867.96,8148.758,"40,000 - 49,999",6,13638,611768.457,New York City - Richmond,5,Full-Year Resident,New York,22321.639,19235.181,2014,434751.739,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
143,Richmond,168867.96,8148.758,"40,000 - 49,999",6,13638,611768.457,New York City - Richmond,5,Full-Year Resident,New York,22321.639,19235.181,2014,434751.739,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
144,Richmond,157581.07,7110.801,"50,000 - 59,999",7,11894,652363.011,New York City - Richmond,5,Full-Year Resident,New York,26111.694,23419.609,2014,487671.14,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
145,Richmond,157581.07,7110.801,"50,000 - 59,999",7,11894,652363.011,New York City - Richmond,5,Full-Year Resident,New York,26111.694,23419.609,2014,487671.14,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
146,Richmond,157581.07,7110.801,"50,000 - 59,999",7,11894,652363.011,New York City - Richmond,5,Full-Year Resident,New York,26111.694,23419.609,2014,487671.14,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
147,Richmond,207303.83,9731.01,"60,000 - 74,999",8,14208,955553.298,New York City - Richmond,5,Full-Year Resident,New York,40823.583,37102.624,2014,738518.458,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
148,Richmond,207303.83,9731.01,"60,000 - 74,999",8,14208,955553.298,New York City - Richmond,5,Full-Year Resident,New York,40823.583,37102.624,2014,738518.458,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
149,Richmond,207303.83,9731.01,"60,000 - 74,999",8,14208,955553.298,New York City - Richmond,5,Full-Year Resident,New York,40823.583,37102.624,2014,738518.458,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
150,Richmond,317151.378,15324,"75,000 - 99,999",9,18922,1644832.413,New York City - Richmond,5,Full-Year Resident,New York,74938.349,68786.989,2014,1312357.035,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
151,Richmond,317151.378,15324,"75,000 - 99,999",9,18922,1644832.413,New York City - Richmond,5,Full-Year Resident,New York,74938.349,68786.989,2014,1312357.035,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
152,Richmond,317151.378,15324,"75,000 - 99,999",9,18922,1644832.413,New York City - Richmond,5,Full-Year Resident,New York,74938.349,68786.989,2014,1312357.035,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
153,Richmond,642382.702,34333.827,"100,000 - 199,999",10,30294,4134923.999,New York City - Richmond,5,Full-Year Resident,New York,216481.077,200022.389,2014,3458207.47,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
154,Richmond,642382.702,34333.827,"100,000 - 199,999",10,30294,4134923.999,New York City - Richmond,5,Full-Year Resident,New York,216481.077,200022.389,2014,3458207.47,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
155,Richmond,642382.702,34333.827,"100,000 - 199,999",10,30294,4134923.999,New York City - Richmond,5,Full-Year Resident,New York,216481.077,200022.389,2014,3458207.47,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
156,Richmond,82303.844,4242,"200,000 - 249,999",11,3386,746869.096,New York City - Richmond,5,Full-Year Resident,New York,43900.801,39696.585,2014,660323.252,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
157,Richmond,82303.844,4242,"200,000 - 249,999",11,3386,746869.096,New York City - Richmond,5,Full-Year Resident,New York,43900.801,39696.585,2014,660323.252,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
158,Richmond,82303.844,4242,"200,000 - 249,999",11,3386,746869.096,New York City - Richmond,5,Full-Year Resident,New York,43900.801,39696.585,2014,660323.252,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
159,Richmond,72658.821,3502,"250,000 - 499,999",12,2960,967826.028,New York City - Richmond,5,Full-Year Resident,New York,60141.096,53516.394,2014,891665.207,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
160,Richmond,72658.821,3502,"250,000 - 499,999",12,2960,967826.028,New York City - Richmond,5,Full-Year Resident,New York,60141.096,53516.394,2014,891665.207,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
161,Richmond,72658.821,3502,"250,000 - 499,999",12,2960,967826.028,New York City - Richmond,5,Full-Year Resident,New York,60141.096,53516.394,2014,891665.207,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
162,Richmond,22065.883,1026,"500,000 and over",13,925,1016381.189,New York City - Richmond,5,Full-Year Resident,New York,74446.512,64674.903,2014,993289.306,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
163,Richmond,22065.883,1026,"500,000 and over",13,925,1016381.189,New York City - Richmond,5,Full-Year Resident,New York,74446.512,64674.903,2014,993289.306,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
164,Richmond,22065.883,1026,"500,000 and over",13,925,1016381.189,New York City - Richmond,5,Full-Year Resident,New York,74446.512,64674.903,2014,993289.306,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
165,Richmond,2486549.943,115486.193,Total,14,207277,12207326.056,New York City - Richmond,5,Full-Year Resident,New York,593706.072,508957.211,2014,9737467.622,-3.36,Total,30.53,142878,38825,27.17,Richmond,27.39,2014
166,Richmond,2486549.943,115486.193,Total,14,207277,12207326.056,New York City - Richmond,5,Full-Year Resident,New York,593706.072,508957.211,2014,9737467.622,-4.32,Non-Dual,31.68,123451,33776,27.36,Richmond,27.5,2014
167,Richmond,2486549.943,115486.193,Total,14,207277,12207326.056,New York City - Richmond,5,Full-Year Resident,New York,593706.072,508957.211,2014,9737467.622,2.94,Dual,23.04,19427,5049,25.99,Richmond,27.02,2014
168,Albany,33085.197,1.601,"Under 5,000",1,22101,-17637.111,Albany,7,Full-Year Resident,New York,67.95,-1418.953,2014,1697.462,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
169,Albany,33085.197,1.601,"Under 5,000",1,22101,-17637.111,Albany,7,Full-Year Resident,New York,67.95,-1418.953,2014,1697.462,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
170,Albany,33085.197,1.601,"Under 5,000",1,22101,-17637.111,Albany,7,Full-Year Resident,New York,67.95,-1418.953,2014,1697.462,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
171,Albany,73595.259,168.05,"5,000 - 9,999",2,11698,87216.638,Albany,7,Full-Year Resident,New York,538.302,-1835.134,2014,13453.329,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
172,Albany,73595.259,168.05,"5,000 - 9,999",2,11698,87216.638,Albany,7,Full-Year Resident,New York,538.302,-1835.134,2014,13453.329,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
173,Albany,73595.259,168.05,"5,000 - 9,999",2,11698,87216.638,Albany,7,Full-Year Resident,New York,538.302,-1835.134,2014,13453.329,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
174,Albany,171602.64,5719.55,"10,000 - 19,999",3,18726,277598.055,Albany,7,Full-Year Resident,New York,4081.103,-3840.907,2014,100275.865,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
175,Albany,171602.64,5719.55,"10,000 - 19,999",3,18726,277598.055,Albany,7,Full-Year Resident,New York,4081.103,-3840.907,2014,100275.865,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
176,Albany,171602.64,5719.55,"10,000 - 19,999",3,18726,277598.055,Albany,7,Full-Year Resident,New York,4081.103,-3840.907,2014,100275.865,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
177,Albany,163422.056,7677.801,"20,000 - 29,999",4,16267,404649.705,Albany,7,Full-Year Resident,New York,10470.462,3798.661,2014,233549.848,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
178,Albany,163422.056,7677.801,"20,000 - 29,999",4,16267,404649.705,Albany,7,Full-Year Resident,New York,10470.462,3798.661,2014,233549.848,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
179,Albany,163422.056,7677.801,"20,000 - 29,999",4,16267,404649.705,Albany,7,Full-Year Resident,New York,10470.462,3798.661,2014,233549.848,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
180,Albany,145014.633,6342.779,"30,000 - 39,999",5,13789,480157.952,Albany,7,Full-Year Resident,New York,16198.116,12561.07,2014,328800.54,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
181,Albany,145014.633,6342.779,"30,000 - 39,999",5,13789,480157.952,Albany,7,Full-Year Resident,New York,16198.116,12561.07,2014,328800.54,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
182,Albany,145014.633,6342.779,"30,000 - 39,999",5,13789,480157.952,Albany,7,Full-Year Resident,New York,16198.116,12561.07,2014,328800.54,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
183,Albany,120734.96,4687.441,"40,000 - 49,999",6,10855,486052.772,Albany,7,Full-Year Resident,New York,18863.248,17127.632,2014,360630.371,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
184,Albany,120734.96,4687.441,"40,000 - 49,999",6,10855,486052.772,Albany,7,Full-Year Resident,New York,18863.248,17127.632,2014,360630.371,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
185,Albany,120734.96,4687.441,"40,000 - 49,999",6,10855,486052.772,Albany,7,Full-Year Resident,New York,18863.248,17127.632,2014,360630.371,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
186,Albany,103053.945,3918.789,"50,000 - 59,999",7,8661,474672.179,Albany,7,Full-Year Resident,New York,19932.591,18596.864,2014,367699.445,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
187,Albany,103053.945,3918.789,"50,000 - 59,999",7,8661,474672.179,Albany,7,Full-Year Resident,New York,19932.591,18596.864,2014,367699.445,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
188,Albany,103053.945,3918.789,"50,000 - 59,999",7,8661,474672.179,Albany,7,Full-Year Resident,New York,19932.591,18596.864,2014,367699.445,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
189,Albany,131067.865,5396,"60,000 - 74,999",8,9854,660574.44,Albany,7,Full-Year Resident,New York,29057.395,27360.581,2014,524110.575,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
190,Albany,131067.865,5396,"60,000 - 74,999",8,9854,660574.44,Albany,7,Full-Year Resident,New York,29057.395,27360.581,2014,524110.575,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
191,Albany,131067.865,5396,"60,000 - 74,999",8,9854,660574.44,Albany,7,Full-Year Resident,New York,29057.395,27360.581,2014,524110.575,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
192,Albany,177036.827,8397,"75,000 - 99,999",9,11558,1001031.842,Albany,7,Full-Year Resident,New York,46367.513,43982.093,2014,815598.015,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
193,Albany,177036.827,8397,"75,000 - 99,999",9,11558,1001031.842,Albany,7,Full-Year Resident,New York,46367.513,43982.093,2014,815598.015,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
194,Albany,177036.827,8397,"75,000 - 99,999",9,11558,1001031.842,Albany,7,Full-Year Resident,New York,46367.513,43982.093,2014,815598.015,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
195,Albany,317028.43,17078,"100,000 - 199,999",10,16655,2238976.851,Albany,7,Full-Year Resident,New York,118543.84,114506.425,2014,1904870.421,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
196,Albany,317028.43,17078,"100,000 - 199,999",10,16655,2238976.851,Albany,7,Full-Year Resident,New York,118543.84,114506.425,2014,1904870.421,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
197,Albany,317028.43,17078,"100,000 - 199,999",10,16655,2238976.851,Albany,7,Full-Year Resident,New York,118543.84,114506.425,2014,1904870.421,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
198,Albany,37829.804,1887,"200,000 - 249,999",11,1720,381006.511,Albany,7,Full-Year Resident,New York,22699.64,22162.866,2014,341289.707,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
199,Albany,37829.804,1887,"200,000 - 249,999",11,1720,381006.511,Albany,7,Full-Year Resident,New York,22699.64,22162.866,2014,341289.707,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
200,Albany,37829.804,1887,"200,000 - 249,999",11,1720,381006.511,Albany,7,Full-Year Resident,New York,22699.64,22162.866,2014,341289.707,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
201,Albany,54733.321,2565,"250,000 - 499,999",12,2272,761651.752,Albany,7,Full-Year Resident,New York,47572.023,45928.881,2014,704353.431,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
202,Albany,54733.321,2565,"250,000 - 499,999",12,2272,761651.752,Albany,7,Full-Year Resident,New York,47572.023,45928.881,2014,704353.431,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
203,Albany,54733.321,2565,"250,000 - 499,999",12,2272,761651.752,Albany,7,Full-Year Resident,New York,47572.023,45928.881,2014,704353.431,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
204,Albany,29708.909,1119,"500,000 and over",13,994,1196794.037,Albany,7,Full-Year Resident,New York,88350.325,83358.511,2014,1165966.128,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
205,Albany,29708.909,1119,"500,000 and over",13,994,1196794.037,Albany,7,Full-Year Resident,New York,88350.325,83358.511,2014,1165966.128,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
206,Albany,29708.909,1119,"500,000 and over",13,994,1196794.037,Albany,7,Full-Year Resident,New York,88350.325,83358.511,2014,1165966.128,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
207,Albany,1557913.846,64958.011,Total,14,145150,8432745.623,Albany,7,Full-Year Resident,New York,422742.508,382288.59,2014,6862295.137,16.99,Non-Dual,32.53,57153,28303,49.52,Albany,48.47,2014
208,Albany,1557913.846,64958.011,Total,14,145150,8432745.623,Albany,7,Full-Year Resident,New York,422742.508,382288.59,2014,6862295.137,16.9,Total,31.87,68265,33297,48.78,Albany,47.09,2014
209,Albany,1557913.846,64958.011,Total,14,145150,8432745.623,Albany,7,Full-Year Resident,New York,422742.508,382288.59,2014,6862295.137,16.26,Dual,28.68,11112,4994,44.94,Albany,37.53,2014
210,Allegany,4888.501,0,"Under 5,000",1,3321,-3720.221,Allegany,8,Full-Year Resident,New York,8.723,-236.072,2014,217.918,13.95,Dual,25.83,2172,864,39.78,Allegany,36.9,2014
211,Allegany,4888.501,0,"Under 5,000",1,3321,-3720.221,Allegany,8,Full-Year Resident,New York,8.723,-236.072,2014,217.918,6.71,Non-Dual,29.58,10615,3852,36.29,Allegany,39.06,2014
212,Allegany,4888.501,0,"Under 5,000",1,3321,-3720.221,Allegany,8,Full-Year Resident,New York,8.723,-236.072,2014,217.918,7.99,Total,28.89,12787,4716,36.88,Allegany,39.27,2014
213,Allegany,11093.135,40.401,"5,000 - 9,999",2,1714,12788.816,Allegany,8,Full-Year Resident,New York,66.221,-335.452,2014,1655.28,13.95,Dual,25.83,2172,864,39.78,Allegany,36.9,2014
214,Allegany,11093.135,40.401,"5,000 - 9,999",2,1714,12788.816,Allegany,8,Full-Year Resident,New York,66.221,-335.452,2014,1655.28,6.71,Non-Dual,29.58,10615,3852,36.29,Allegany,39.06,2014
